TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,date,Time
12.0,99.0,437.6,73.4,13.0,72.1590893146707,67.8207780439216,2023-06-23,16:46:30
19.0,157.0,742.7,116.3,19.0,74.7998168875782,73.2528095231044,2023-06-23,17:46:30
21.0,193.0,862.3,135.4,21.0,75.4567566818773,74.8605950953942,2023-06-23,18:16:00
20.0,131.0,593.6,92.7,25.0,74.5694101238675,74.0014802902682,2023-06-23,19:01:00
29.0,190.0,868.0,174.8,33.0,72.9014945671403,79.7606791626198,2023-06-23,20:31:00
37.0,290.0,1255.3,240.4,42.0,72.0973378565296,86.4733342606436,2023-06-23,21:46:00
38.0,275.0,1184.9,216.7,42.0,71.6506079521488,86.5940710114271,2023-06-23,22:01:00
30.0,168.0,661.0,129.5,33.0,70.7723320670495,80.6481561047755,2023-06-23,23:01:30
23.0,118.0,401.0,96.7,28.0,69.9249402734213,75.6796964743853,2023-06-24,00:01:30
16.0,60.0,210.3,39.8,19.0,68.7024754013948,69.9803341759877,2023-06-24,01:01:30
10.0,36.0,143.4,13.0,12.0,67.4874391798596,64.9322417863057,2023-06-24,02:01:30
6.0,21.0,111.1,13.0,7.0,66.4025748825093,61.9442368905056,2023-06-24,03:01:30
4.0,11.0,47.5,6.5,4.0,65.4743545667947,59.6833954293971,2023-06-24,04:01:30
4.0,10.0,36.3,6.1,2.0,64.8110128421853,58.517643763245,2023-06-24,05:01:30
1.0,14.0,50.0,4.8,2.0,64.3428410945927,56.6015360796554,2023-06-24,06:01:30
2.0,7.0,19.7,1.0,3.0,65.0832766151214,56.4274134965445,2023-06-24,07:31:30
5.0,29.0,90.6,14.0,5.0,66.8374380229165,58.774798176228,2023-06-24,08:46:30
9.0,56.0,235.9,39.6,9.0,67.5359210056545,62.1283130398617,2023-06-24,09:46:30
11.0,72.0,308.0,43.7,12.0,68.3059572561806,63.5116279452345,2023-06-24,10:16:30
12.0,89.0,395.0,62.1,13.0,69.0154661442556,64.4884908048466,2023-06-24,11:16:30
11.0,77.0,350.3,44.2,13.0,69.4415633957458,64.5797060865183,2023-06-24,12:01:30
8.0,52.0,188.0,23.6,10.0,69.4767136004024,62.9749217593801,2023-06-24,13:01:30
10.0,37.0,209.8,33.1,9.0,69.7819257171672,64.5191347687001,2023-06-24,14:46:30
12.0,38.0,128.9,52.9,10.0,70.6519320606967,65.4510644224816,2023-06-24,15:31:30
21.0,142.0,509.8,137.2,22.0,76.2237555871565,73.0953476239107,2023-06-24,16:46:30
28.0,226.0,999.1,205.8,30.0,80.477740031082,79.2990614980801,2023-06-24,17:46:30
29.0,236.0,1032.1,199.0,31.0,80.709494307905,79.8964533961177,2023-06-24,18:01:30
26.0,159.0,625.8,143.3,29.0,78.2037317370961,77.8252610733325,2023-06-24,19:01:30
30.0,211.0,885.7,179.0,31.0,74.0428530067757,80.6335281811417,2023-06-24,20:31:30
37.0,261.0,1132.4,246.4,33.0,72.2808099119956,86.3542590134377,2023-06-24,21:46:00
37.0,259.0,1128.7,227.1,32.0,71.8165082111212,86.2220155026227,2023-06-24,22:01:30
28.0,160.0,625.7,137.7,23.0,70.9632745106494,80.1409931814355,2023-06-24,23:01:30
20.0,83.0,298.3,66.7,15.0,69.7483726787716,73.5985398225526,2023-06-25,00:01:30
11.0,31.0,108.2,13.7,6.0,68.7174067407121,66.9911564004913,2023-06-25,01:01:30
6.0,14.0,44.5,7.4,3.0,67.5931489091277,62.8268976409565,2023-06-25,02:01:30
3.0,12.0,37.8,5.4,1.0,66.4573336304132,60.1029067214197,2023-06-25,03:01:30
2.0,8.0,23.7,2.6,0.0,64.7716757800153,57.6709295725894,2023-06-25,04:01:30
1.0,6.0,32.0,2.6,0.0,64.3070713416816,56.7523776728276,2023-06-25,05:01:30
0.0,12.0,37.4,4.9,14.0,64.8420053446959,55.8715377458821,2023-06-25,06:01:30
3.0,23.0,77.3,9.1,19.0,76.2034772561951,57.7894774374754,2023-06-25,07:46:30
5.0,27.0,89.3,17.1,22.0,77.3923768257923,59.5788070618842,2023-06-25,08:46:30
9.0,45.0,178.3,39.0,29.0,72.9977039245989,62.3609927709478,2023-06-25,09:46:30
12.0,75.0,346.9,51.0,30.0,72.3294870440748,64.5842962436239,2023-06-25,10:46:30
12.0,78.0,374.9,47.7,28.0,72.7711107468591,65.0745309057071,2023-06-25,11:01:30
11.0,77.0,349.6,45.0,22.0,73.4924750716727,64.8032674703778,2023-06-25,12:01:30
8.0,44.0,160.5,22.6,15.0,73.4757140669842,63.2137321980697,2023-06-25,13:01:30
9.0,37.0,140.6,27.5,20.0,74.7411184861452,63.7257361138098,2023-06-25,14:31:30
10.0,36.0,125.6,41.7,24.0,78.5221483126698,63.9627067407264,2023-06-25,15:31:30
22.0,147.0,602.6,151.7,34.0,86.8549902786215,74.5536975900776,2023-06-25,16:46:00
33.0,259.0,1067.9,224.9,45.0,90.5934823824549,82.3950532214515,2023-06-25,17:46:00
33.0,267.0,1099.3,212.1,43.0,89.7786758730086,83.0443201510881,2023-06-25,18:01:30
29.0,214.0,903.9,152.2,28.0,81.8056970575252,80.1541325873024,2023-06-25,19:01:00
33.0,299.0,1204.0,223.3,24.0,74.7316094135999,82.6588703588872,2023-06-25,20:31:00
41.0,402.0,1795.6,298.5,28.0,72.726057167257,89.2915705769111,2023-06-25,21:46:30
42.0,382.0,1712.1,288.4,26.0,72.1725153715004,89.606865697342,2023-06-25,22:01:00
32.0,223.0,907.5,157.3,18.0,71.3405437985328,82.8119093177475,2023-06-25,23:01:30
22.0,101.0,402.3,78.7,11.0,70.5945065781241,75.5289361056447,2023-06-26,00:01:30
14.0,44.0,175.1,25.4,6.0,69.2194470010257,69.1974252360249,2023-06-26,01:01:30
7.0,25.0,71.9,8.2,4.0,67.8508110695993,63.3016731694571,2023-06-26,02:01:30
3.0,18.0,60.5,7.6,2.0,67.0743253760125,60.5046717944771,2023-06-26,03:01:30
2.0,7.0,31.4,5.3,1.0,65.3014244166718,58.0096825876818,2023-06-26,04:01:30
1.0,6.0,30.6,2.6,0.0,63.610775510439,56.0684682570001,2023-06-26,05:01:30
0.0,12.0,44.4,5.7,13.0,64.9540581546816,55.691454520347,2023-06-26,06:01:30
2.0,11.0,33.1,4.9,17.0,76.3479722409481,57.0281001989983,2023-06-26,07:46:30
4.0,19.0,56.5,9.0,21.0,78.19700738477,58.4507353452097,2023-06-26,08:31:30
7.0,45.0,164.3,34.7,32.0,73.3180587754582,61.0718083260216,2023-06-26,09:46:30
10.0,59.0,220.8,37.2,33.0,72.9023201491899,63.3323766760443,2023-06-26,10:46:30
10.0,65.0,251.4,37.2,27.0,73.0931433018196,63.4002494269075,2023-06-26,11:01:30
10.0,84.0,393.4,44.1,21.0,74.0772914830687,63.9733307611545,2023-06-26,12:01:30
8.0,43.0,170.2,25.4,14.0,74.4442448386646,63.4813890291073,2023-06-26,13:01:30
7.0,38.0,116.9,18.2,21.0,74.7919959679574,62.8740623305712,2023-06-26,14:01:30
9.0,44.0,147.6,39.3,23.0,79.3594634091216,63.5624177584621,2023-06-26,15:31:30
20.0,159.0,540.3,122.1,34.0,87.623671138984,73.0806292066213,2023-06-26,16:46:30
30.0,260.0,1037.1,206.9,46.0,91.278651403589,80.8279755250414,2023-06-26,17:46:00
31.0,293.0,1129.3,214.0,44.0,90.6766854938139,81.4140109330749,2023-06-26,18:01:00
27.0,185.0,769.2,137.2,29.0,82.7915363628498,78.9478720267294,2023-06-26,19:01:30
31.0,289.0,1201.3,229.3,26.0,75.363922706634,81.8870169915322,2023-06-26,20:31:30
42.0,484.0,2138.0,351.0,30.0,72.921335296148,89.7280594262533,2023-06-26,21:46:00
42.0,480.0,2156.1,337.8,30.0,72.2078355717098,90.0713216583496,2023-06-26,22:01:00
35.0,328.0,1501.8,210.1,21.0,71.6935027836942,85.0089916801223,2023-06-26,23:01:30
24.0,166.0,753.4,103.6,13.0,70.8893895727921,77.3566166791748,2023-06-27,00:01:30
13.0,57.0,247.3,32.3,7.0,69.8661877582374,69.3732344100149,2023-06-27,01:01:30
5.0,25.0,96.3,10.5,4.0,68.6863096116966,63.4500912347703,2023-06-27,02:01:30
1.0,14.0,46.5,4.4,2.0,67.2100992221325,59.6259833271553,2023-06-27,03:01:30
0.0,7.0,23.5,2.1,0.0,63.5512932924003,55.5007117386693,2023-06-27,04:01:30
0.0,3.0,8.1,0.3,0.0,61.9748467472035,53.6204224361084,2023-06-27,05:01:30
0.0,7.0,27.9,2.3,11.0,62.2222183669738,52.4807924413061,2023-06-27,06:01:30
0.0,5.0,24.9,2.0,13.0,67.3157600541058,53.6294126208935,2023-06-27,07:01:30
1.0,9.0,35.9,2.6,20.0,75.742294425978,55.2259812019864,2023-06-27,08:31:30
2.0,13.0,45.6,4.0,31.0,71.8476263360071,56.5261389820996,2023-06-27,09:46:30
3.0,22.0,76.6,7.9,32.0,71.4811490524723,57.8973206727631,2023-06-27,10:31:30
4.0,33.0,132.2,13.2,27.0,72.3218146557119,58.8028401040304,2023-06-27,11:01:30
4.0,27.0,135.3,12.6,20.0,73.8462459851466,60.0653629743766,2023-06-27,12:01:30
4.0,35.0,148.8,15.3,15.0,73.7761720561314,60.1688100162171,2023-06-27,13:31:30
4.0,43.0,171.6,19.8,18.0,74.6581540539658,60.8139793965238,2023-06-27,14:01:30
5.0,48.0,182.5,20.3,22.0,79.194761861783,60.9123695498043,2023-06-27,15:31:30
11.0,119.0,498.6,61.9,37.0,87.3356895316044,68.0972046489291,2023-06-27,16:46:30
16.0,156.0,699.3,80.9,48.0,90.8946427838979,72.3009222361993,2023-06-27,17:46:30
16.0,155.0,700.6,82.5,46.0,90.4317540448682,72.8806956536534,2023-06-27,18:01:30
7.0,60.0,229.2,25.3,33.0,83.184500075295,66.5020973333972,2023-06-27,19:01:30
15.0,120.0,569.6,68.5,29.0,74.7774951381861,71.3473842191052,2023-06-27,20:46:30
29.0,360.0,1723.2,206.4,36.0,73.8298813400552,82.6785036902699,2023-06-27,21:46:30
32.0,408.0,1912.9,226.2,35.0,73.4049563011463,85.3921093257663,2023-06-27,22:16:00
30.0,351.0,1636.5,182.0,26.0,73.3197888525919,84.0007930372958,2023-06-27,23:01:30
22.0,206.0,916.3,101.7,17.0,72.7348637345574,77.8593257840238,2023-06-28,00:01:30
13.0,97.0,452.1,45.0,9.0,71.6552639043865,71.1970787963886,2023-06-28,01:01:30
7.0,41.0,134.2,15.6,4.0,70.8459520551138,66.1079195834963,2023-06-28,02:01:30
3.0,11.0,38.6,5.1,2.0,69.5792776905414,62.3430012528799,2023-06-28,03:01:30
0.0,9.0,22.5,1.5,1.0,66.7297993529292,57.7793243832286,2023-06-28,04:01:30
0.0,19.0,57.9,6.2,0.0,65.9421233244678,56.5532034650907,2023-06-28,05:01:30
4.0,70.0,265.2,26.9,9.0,71.8653685104026,64.5544924946599,2023-06-28,06:16:30
2.0,45.0,171.1,15.4,13.0,72.1181880059916,61.0038394121384,2023-06-28,07:01:30
0.0,29.0,115.7,8.8,21.0,76.9218428222101,60.208625507748,2023-06-28,08:01:30
0.0,17.0,42.6,4.4,31.0,75.9205640153647,59.7554049831656,2023-06-28,09:01:30
0.0,16.0,58.2,4.6,30.0,72.9403843619323,58.8212783530073,2023-06-28,10:01:30
0.0,6.0,10.8,1.5,25.0,72.3325980246051,58.4013926139291,2023-06-28,11:01:30
0.0,7.0,19.1,3.0,20.0,72.0111639485745,57.0770570358924,2023-06-28,12:01:30
0.0,7.0,16.2,1.0,15.0,72.5999165907031,57.3416092673117,2023-06-28,13:01:30
0.0,5.0,9.6,1.0,20.0,72.5634116315458,56.7445401480106,2023-06-28,14:01:30
0.0,4.0,13.4,0.9,23.0,74.8226615717645,56.732210989877,2023-06-28,15:01:30
3.0,25.0,80.9,7.6,35.0,85.0359548132775,59.8960367805633,2023-06-28,16:46:30
5.0,37.0,138.6,15.9,47.0,88.4838471318106,61.4013317104569,2023-06-28,17:31:30
7.0,45.0,195.0,25.6,47.0,84.5481757545882,63.1934191364946,2023-06-28,18:31:30
10.0,61.0,237.5,44.9,36.0,75.7967810180429,66.0123327910013,2023-06-28,19:46:30
15.0,78.0,341.4,77.4,33.0,72.7021504908839,68.3822517177512,2023-06-28,20:31:30
19.0,95.0,401.6,90.1,42.0,70.7654937767844,72.4272270266794,2023-06-28,21:46:30
19.0,108.0,400.4,85.3,42.0,70.090090114298,72.4461082261412,2023-06-28,22:01:30
16.0,80.0,315.4,60.7,31.0,69.3408442777974,70.3290655191378,2023-06-28,23:01:30
15.0,71.0,241.4,57.4,21.0,68.9009125649729,69.1110384056629,2023-06-29,00:01:30
13.0,61.0,225.9,41.5,11.0,67.9309758463235,67.0201757632744,2023-06-29,01:01:30
9.0,37.0,147.1,20.1,5.0,67.2090729969173,63.9132527744563,2023-06-29,02:01:30
5.0,15.0,61.2,6.9,3.0,66.8096086129917,61.1949960280503,2023-06-29,03:01:30
2.0,11.0,47.7,3.5,1.0,65.6218705506742,58.4834475674137,2023-06-29,04:01:30
1.0,3.0,12.7,1.3,0.0,65.9196778182923,57.5100566117022,2023-06-29,05:01:30
0.0,12.0,53.6,3.6,3.0,66.5529521248932,57.1335778081589,2023-06-29,06:01:30
0.0,16.0,57.9,3.7,10.0,68.5085415082457,56.974500357754,2023-06-29,07:01:30
0.0,15.0,55.3,3.9,19.0,71.9488196248247,56.6598007052847,2023-06-29,08:01:30
0.0,7.0,16.2,1.1,23.0,71.4781164686337,56.6363118172499,2023-06-29,09:01:30
1.0,22.0,71.2,5.8,23.0,70.3884532965206,56.9597019444248,2023-06-29,10:31:30
1.0,15.0,48.3,4.6,22.0,71.2912407493493,57.5158432801089,2023-06-29,11:01:30
1.0,9.0,29.1,2.4,20.0,72.0903401215272,57.4569050142131,2023-06-29,12:01:30
0.0,12.0,36.6,4.2,16.0,72.8513860468,57.4087889614903,2023-06-29,13:01:30
1.0,9.0,29.7,2.1,22.0,74.4746365412744,57.5963969121067,2023-06-29,14:16:30
1.0,15.0,52.1,4.6,27.0,76.7643775938896,57.7481949129135,2023-06-29,15:01:30
5.0,25.0,77.0,12.1,40.0,86.6646759044676,61.7101526828817,2023-06-29,16:46:30
8.0,62.0,262.9,36.5,47.0,89.689746054311,64.7212690272276,2023-06-29,17:46:30
11.0,75.0,374.1,46.9,47.0,86.3827041381502,66.3655122708403,2023-06-29,18:31:30
14.0,92.0,390.8,74.8,38.0,77.9682830607092,68.8312568070809,2023-06-29,19:46:30
20.0,140.0,620.7,115.3,36.0,74.7311591072408,72.470302078227,2023-06-29,20:31:30
24.0,162.0,751.2,123.8,47.0,71.5604122968697,76.1642162038813,2023-06-29,21:46:30
24.0,157.0,699.6,111.9,47.0,70.7786487558969,76.2603408937823,2023-06-29,22:01:30
21.0,124.0,521.3,88.2,39.0,69.8445754612345,74.1165139423769,2023-06-29,23:01:30
17.0,91.0,373.4,61.1,29.0,68.8109367576706,70.4807858435029,2023-06-30,00:01:30
14.0,79.0,345.7,47.9,20.0,67.8086016806724,67.7017315636295,2023-06-30,01:01:30
10.0,49.0,234.8,28.2,11.0,67.2763964946279,64.9819893568068,2023-06-30,02:01:30
6.0,23.0,120.4,11.6,6.0,66.2449960631334,61.663064368873,2023-06-30,03:01:30
3.0,14.0,52.7,6.6,4.0,65.608265917146,58.9771730510916,2023-06-30,04:01:30
1.0,13.0,41.8,3.7,1.0,65.5982587393242,57.7277521071395,2023-06-30,05:01:30
0.0,6.0,42.7,3.0,0.0,65.4398222127975,56.749027980011,2023-06-30,06:01:30
0.0,18.0,61.6,5.3,0.0,65.3702348025354,55.7588121728668,2023-06-30,07:01:30
0.0,8.0,31.3,2.9,0.0,66.0841240687765,55.6379120494215,2023-06-30,08:01:30
0.0,5.0,20.6,1.0,1.0,65.4981728212727,55.2420317447382,2023-06-30,09:01:30
0.0,6.0,17.3,1.2,1.0,65.1865254021853,55.5046491368355,2023-06-30,10:01:30
0.0,4.0,19.1,2.0,1.0,63.7411813257711,54.2919441411934,2023-06-30,11:01:30
1.0,11.0,35.1,2.2,4.0,70.5419160507595,61.5804018707382,2023-06-30,12:46:30
1.0,11.0,38.6,2.8,4.0,69.5291654638921,60.285538173959,2023-06-30,13:01:30
0.0,8.0,32.9,2.7,3.0,67.0977949022472,57.3607134643458,2023-06-30,14:01:30
0.0,15.0,49.5,4.1,4.0,66.7568904530257,56.9475120102436,2023-06-30,15:01:30
4.0,38.0,150.3,19.5,12.0,70.8643686665745,61.3824122449475,2023-06-30,16:46:30
8.0,57.0,246.9,29.6,19.0,73.4136079695592,64.503003704102,2023-06-30,17:46:30
10.0,71.0,315.5,41.5,21.0,73.7782835499254,65.9533071849383,2023-06-30,18:31:30
13.0,98.0,375.9,74.9,20.0,72.6406515469804,68.4798937738339,2023-06-30,19:46:30
19.0,102.0,401.2,93.6,29.0,71.5447242735627,71.8507200066303,2023-06-30,20:31:30
23.0,130.0,518.8,106.2,37.0,70.7615564893722,75.6520401031023,2023-06-30,21:46:30
24.0,127.0,528.5,97.8,38.0,70.3451690297756,76.0112167063098,2023-06-30,22:01:30
19.0,93.0,363.4,70.2,30.0,69.4449462810866,72.6130189499285,2023-06-30,23:01:30
16.0,76.0,279.6,52.0,23.0,68.8560636853159,70.1422396791319,2023-07-01,00:01:30
13.0,48.0,192.1,36.4,16.0,67.6587189559336,66.8588411430734,2023-07-01,01:01:30
9.0,38.0,137.5,21.1,10.0,66.7404602559782,63.7789674628839,2023-07-01,02:01:30
6.0,22.0,73.0,12.9,6.0,66.1632252287105,61.1583438683153,2023-07-01,03:01:30
2.0,13.0,62.2,3.3,4.0,64.9387963757461,58.0562383393152,2023-07-01,04:01:30
1.0,10.0,27.7,3.7,4.0,65.2086599165632,57.1998294977747,2023-07-01,05:01:30
0.0,11.0,41.3,4.7,1.0,65.2717270913255,56.4881309161869,2023-07-01,06:01:30
0.0,12.0,54.5,5.0,2.0,65.2512167685188,55.8638468079275,2023-07-01,07:01:30
1.0,11.0,40.9,2.9,5.0,66.5264867395501,56.320115471376,2023-07-01,08:46:30
2.0,14.0,44.0,3.8,9.0,66.9330815095327,57.1534490604624,2023-07-01,09:31:30
3.0,12.0,47.5,3.3,11.0,67.3337397143651,57.946176736023,2023-07-01,10:31:30
3.0,18.0,51.7,6.0,12.0,67.7687555550414,58.3925226768556,2023-07-01,11:01:30
3.0,22.0,78.3,8.0,11.0,67.9898435201337,58.5102532233669,2023-07-01,12:01:30
2.0,15.0,48.6,5.6,8.0,67.6509572130917,58.0375449116617,2023-07-01,13:01:30
1.0,11.0,31.1,2.4,10.0,67.2963949825694,57.2964178607087,2023-07-01,14:01:30
2.0,12.0,34.6,4.0,12.0,68.8238911553712,57.7599129560332,2023-07-01,15:31:30
6.0,40.0,120.3,18.7,21.0,75.0777489049332,62.6572040686349,2023-07-01,16:46:30
10.0,66.0,218.7,33.5,28.0,79.3556350074038,66.1780906348256,2023-07-01,17:46:30
12.0,68.0,262.8,41.1,29.0,78.759399500978,67.781021829734,2023-07-01,18:31:30
14.0,88.0,329.3,72.1,26.0,74.5951524446858,69.2865156258582,2023-07-01,19:46:30
18.0,107.0,382.9,79.4,30.0,72.7037237419999,71.8893547745513,2023-07-01,20:31:30
23.0,132.0,498.3,112.9,37.0,71.0800556109229,75.6430536704229,2023-07-01,21:46:30
23.0,106.0,398.1,90.6,37.0,70.5263730833061,75.4706389815883,2023-07-01,22:01:30
18.0,81.0,261.4,67.5,28.0,69.5489029298424,71.9533689754401,2023-07-01,23:01:30
14.0,53.0,154.1,54.3,20.0,68.5702007004603,68.891383717634,2023-07-02,00:01:30
10.0,36.0,129.7,19.1,11.0,67.5721615464238,65.2216422014444,2023-07-02,01:01:30
7.0,25.0,85.3,12.5,6.0,66.5629898037247,62.3171311896739,2023-07-02,02:01:30
4.0,11.0,58.6,7.3,3.0,65.9204310190896,60.1378502348282,2023-07-02,03:01:30
1.0,12.0,43.1,2.8,2.0,64.2587789960544,56.9454372395768,2023-07-02,04:01:30
0.0,10.0,24.9,2.6,1.0,64.2220243882681,56.0865747392405,2023-07-02,05:01:30
0.0,7.0,22.4,1.4,0.0,65.3019072740392,55.7857076497113,2023-07-02,06:01:30
2.0,14.0,37.6,9.7,3.0,77.003737890825,57.7450841998318,2023-07-02,07:46:30
4.0,15.0,38.6,12.2,5.0,79.698996856649,58.9647401727004,2023-07-02,08:16:30
5.0,21.0,54.7,13.5,9.0,75.5321136744082,59.8752644114882,2023-07-02,09:16:30
6.0,30.0,96.0,13.0,12.0,72.8398501827894,60.6146632580466,2023-07-02,10:01:30
7.0,39.0,132.7,19.9,12.0,72.4897080086277,61.5847937137318,2023-07-02,11:01:30
6.0,34.0,111.6,17.0,11.0,72.8062069061998,60.9982799551507,2023-07-02,12:01:30
4.0,14.0,30.7,3.6,8.0,73.0246275877452,60.1331237446051,2023-07-02,13:01:30
3.0,14.0,48.1,4.1,9.0,73.4010913651755,59.5791345821354,2023-07-02,14:01:30
4.0,10.0,35.5,7.4,10.0,75.8895341037602,59.7636019030499,2023-07-02,15:01:30
12.0,53.0,172.8,61.0,22.0,86.9537956954611,66.7534491746588,2023-07-02,16:46:30
18.0,111.0,388.5,97.9,33.0,90.6639175594658,71.8243679922784,2023-07-02,17:46:30
18.0,109.0,371.5,80.8,33.0,89.7167031277594,71.7766737722659,2023-07-02,18:01:30
16.0,83.0,318.8,55.6,29.0,80.809262810882,70.5046354778751,2023-07-02,19:01:30
19.0,112.0,390.1,83.2,33.0,73.7842191760718,73.0860630996652,2023-07-02,20:31:30
23.0,128.0,492.5,105.6,41.0,71.5273925879846,76.3640213694402,2023-07-02,21:46:30
22.0,115.0,425.8,88.9,42.0,70.9730716211957,75.851785891977,2023-07-02,22:01:30
18.0,80.0,280.3,61.4,32.0,70.0331685849857,72.6224249965695,2023-07-02,23:01:30
14.0,51.0,153.5,37.5,22.0,69.5439698365247,69.7736060446056,2023-07-03,00:01:30
9.0,23.0,84.5,8.8,14.0,68.0988524345323,64.7642446656396,2023-07-03,01:01:30
6.0,22.0,81.8,10.7,7.0,67.277409321894,62.5559301937382,2023-07-03,02:01:30
4.0,19.0,72.4,6.4,3.0,66.3846816406227,60.0682295792465,2023-07-03,03:01:30
1.0,8.0,32.9,3.8,2.0,64.9584782648777,57.5041198793228,2023-07-03,04:01:30
1.0,7.0,24.3,1.3,1.0,64.7458686687389,56.7650163671261,2023-07-03,05:01:30
0.0,5.0,13.7,0.7,0.0,65.7294375974967,55.9813523594272,2023-07-03,06:01:30
2.0,11.0,32.3,9.2,2.0,77.3421764056696,57.8815986729534,2023-07-03,07:46:30
6.0,24.0,80.3,18.7,4.0,79.1419000987472,60.2803239593343,2023-07-03,08:46:30
8.0,33.0,116.9,25.9,7.0,74.4866768037184,62.0626637624871,2023-07-03,09:46:30
8.0,38.0,124.6,25.3,10.0,73.4659586358342,61.8843641846439,2023-07-03,10:01:30
8.0,44.0,155.6,20.0,10.0,73.2768538777174,62.2337844615726,2023-07-03,11:01:30
8.0,33.0,118.0,20.9,10.0,73.8672501937053,62.249747296758,2023-07-03,12:16:30
5.0,11.0,42.9,5.6,8.0,74.1708857697456,61.334463739758,2023-07-03,13:01:30
5.0,18.0,59.3,5.8,7.0,74.5845706121448,60.9557969167099,2023-07-03,14:01:30
6.0,30.0,95.1,26.0,9.0,78.8635645539218,61.1904742159789,2023-07-03,15:31:30
15.0,92.0,293.0,96.9,20.0,87.6286935428448,68.8945908708003,2023-07-03,16:46:30
24.0,151.0,565.1,145.9,30.0,91.3639887095036,75.5810376304454,2023-07-03,17:46:30
23.0,148.0,568.1,123.1,31.0,90.8283858295007,75.7712732296635,2023-07-03,18:01:30
19.0,123.0,434.7,79.3,27.0,82.3970530055186,72.7174500798337,2023-07-03,19:01:30
21.0,135.0,441.9,109.9,31.0,75.2870359663871,74.1170879170424,2023-07-03,20:16:30
25.0,166.0,574.0,119.6,42.0,71.8793779060706,77.689201753774,2023-07-03,21:46:30
24.0,153.0,544.5,117.0,42.0,71.229753616332,77.108617593037,2023-07-03,22:01:30
19.0,102.0,368.4,68.8,35.0,70.2664568360812,73.3005031397803,2023-07-03,23:01:30
14.0,50.0,170.9,43.4,24.0,69.4783814891772,69.4965874361264,2023-07-04,00:01:30
8.0,31.0,95.8,14.2,13.0,68.0495410274011,64.2742056806373,2023-07-04,01:01:30
4.0,21.0,71.8,6.4,5.0,67.1331910525313,61.1302761641274,2023-07-04,02:01:30
2.0,14.0,47.9,6.4,1.0,66.2812528318374,59.019907699872,2023-07-04,03:01:30
0.0,14.0,50.7,9.1,0.0,64.1480916445152,56.3064525000182,2023-07-04,04:01:30
0.0,7.0,40.3,2.7,0.0,63.24711965656,54.9676796513641,2023-07-04,05:01:30
2.0,14.0,47.6,20.7,0.0,67.8354001527968,56.9401889226591,2023-07-04,06:46:31
9.0,44.0,142.0,63.9,0.0,77.6150787928956,62.214050627186,2023-07-04,07:46:30
13.0,45.0,174.6,70.4,1.0,79.290491770576,65.3288686700494,2023-07-04,08:46:30
15.0,56.0,195.7,69.5,2.0,76.5896972870969,66.5854410057736,2023-07-04,09:16:30
14.0,54.0,192.0,53.4,3.0,73.8198975250252,65.99547843696,2023-07-04,10:01:30
11.0,55.0,190.8,44.6,4.0,73.4982848430397,64.6504727911739,2023-07-04,11:01:30
10.0,49.0,163.2,41.8,4.0,74.4506516525082,64.1985044144431,2023-07-04,12:01:30
6.0,34.0,101.5,18.3,4.0,74.139009698447,61.7887000341619,2023-07-04,13:01:30
10.0,47.0,131.0,53.8,4.0,76.0483103378809,63.5997175795581,2023-07-04,14:46:30
12.0,45.0,159.7,67.1,5.0,79.2778008056452,65.036366648796,2023-07-04,15:31:30
21.0,106.0,412.3,130.6,11.0,87.2433901680331,72.8077252804112,2023-07-04,16:46:30
27.0,144.0,620.4,159.2,16.0,90.9936180488995,77.8107948008692,2023-07-04,17:31:00
26.0,155.0,622.5,139.4,16.0,90.5751249885869,78.0294136185987,2023-07-04,18:01:00
19.0,103.0,403.2,77.3,7.0,82.98336374543,73.0454432094687,2023-07-04,19:01:00
21.0,142.0,478.3,97.9,15.0,75.6211154004392,75.4030313379599,2023-07-04,20:31:30
26.0,154.0,552.4,129.4,29.0,72.4208818148151,78.9852735645317,2023-07-04,21:46:30
25.0,157.0,531.2,112.9,32.0,71.7491417428851,78.2627632799921,2023-07-04,22:01:30
19.0,95.0,348.5,70.4,30.0,70.8985537538969,74.1700567089063,2023-07-04,23:01:30
14.0,40.0,155.3,34.1,22.0,70.073020366844,69.8049144840001,2023-07-05,00:01:30
8.0,20.0,96.5,9.6,13.0,68.7980139215447,64.9954430968308,2023-07-05,01:01:30
5.0,23.0,103.2,10.6,7.0,67.7686312721807,62.0103429892017,2023-07-05,02:01:30
2.0,6.0,28.4,3.6,3.0,67.0851948364879,59.8138275005003,2023-07-05,03:01:30
1.0,6.0,18.4,3.4,0.0,65.0226363362656,57.0025706782368,2023-07-05,04:31:30
0.0,6.0,16.6,1.0,0.0,64.0525706066944,55.8973687942373,2023-07-05,05:01:30
0.0,13.0,39.2,4.9,4.0,64.2772120119867,55.1921893489739,2023-07-05,06:01:30
8.0,31.0,98.8,60.9,2.0,75.5800536435238,61.5169270679512,2023-07-05,07:46:30
12.0,42.0,154.9,65.4,0.0,78.3464259353144,64.724422275444,2023-07-05,08:16:30
15.0,54.0,198.6,72.5,0.0,74.1082246642862,66.6345509967781,2023-07-05,09:31:30
15.0,76.0,268.5,77.1,0.0,73.2133648962813,67.1260629206372,2023-07-05,10:01:30
12.0,61.0,209.5,44.9,0.0,73.3088848299917,65.6486309122333,2023-07-05,11:01:30
11.0,56.0,198.6,40.6,0.0,73.6718181501237,64.5528445110889,2023-07-05,12:01:30
